"","id","ResourceID","GeoUnit","Geo","Period","Duration","Label1","Label2","Label3","Label4","Label5","Label6","Value","Unit","Measure","Multiplier","NullReason","Status"
"1387","3df45a67-5551-42a9-bb2c-236717cb8148","CPWEE1",NA,NA,"2014-10-12","P7D","30 to 59",NA,NA,NA,NA,NA,70,"Number","Registered deaths",0,NA,NA
"1388","b8d6d50d-ea46-4184-925b-6e412155635c","CPWEE1",NA,NA,"2014-11-16","P7D","30 to 59",NA,NA,NA,NA,NA,59,"Number","Registered deaths",0,NA,NA
"1389","04b1feab-5083-4997-b15e-6e443e6ae193","CPWEE1",NA,NA,"2014-11-30","P7D","30 to 59",NA,NA,NA,NA,NA,61,"Number","Registered deaths",0,NA,NA
"1390","bd235fe1-4bea-4915-9d91-4dd39a8f756c","CPWEE1",NA,NA,"2014-12-07","P7D","30 to 59",NA,NA,NA,NA,NA,82,"Number","Registered deaths",0,NA,NA
"1391","a3239a3e-83af-44ae-a95d-f6573e2bc895","CPWEE1",NA,NA,"2014-12-28","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1392","e4133aa4-9fe4-4097-b0fc-3d489bcfd838","CPWEE1",NA,NA,"2015-01-04","P7D","30 to 59",NA,NA,NA,NA,NA,85,"Number","Registered deaths",0,NA,NA
"1393","018a4a1d-ceb3-4043-8209-60e21789a47c","CPWEE1",NA,NA,"2015-01-11","P7D","30 to 59",NA,NA,NA,NA,NA,63,"Number","Registered deaths",0,NA,NA
"1394","d343b463-77c9-4950-b53d-bb13372afe66","CPWEE1",NA,NA,"2015-01-18","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1395","66cbe717-bbc1-4b68-955c-30ad4653852f","CPWEE1",NA,NA,"2015-01-25","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1396","2c41b395-6e96-4118-a8b3-924706108b00","CPWEE1",NA,NA,"2015-02-01","P7D","30 to 59",NA,NA,NA,NA,NA,58,"Number","Registered deaths",0,NA,NA
"1397","5c6f4566-c991-48e4-ae42-8a7504c01d3c","CPWEE1",NA,NA,"2015-02-08","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1398","72d40ab3-3def-4688-a32c-2055cf4bb9e1","CPWEE1",NA,NA,"2015-02-22","P7D","30 to 59",NA,NA,NA,NA,NA,62,"Number","Registered deaths",0,NA,NA
"1399","ec2c2f55-bd77-46a3-a58b-b1b4ff111082","CPWEE1",NA,NA,"2015-03-22","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1400","c0d0de6a-7d56-4cb5-b27f-37bf952746e7","CPWEE1",NA,NA,"2015-03-29","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1401","bb185487-af59-47bf-84ca-d62227cbd5e7","CPWEE1",NA,NA,"2015-04-05","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1402","2e8edd3e-9d8d-42bf-9c57-89f53e80b97e","CPWEE1",NA,NA,"2015-05-03","P7D","30 to 59",NA,NA,NA,NA,NA,63,"Number","Registered deaths",0,NA,NA
"1403","fd9ff9dd-a5b9-4550-9a09-ac88d82bf784","CPWEE1",NA,NA,"2015-05-10","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1404","3fd76122-378f-4cd2-9268-71858b3148ed","CPWEE1",NA,NA,"2015-06-14","P7D","30 to 59",NA,NA,NA,NA,NA,76,"Number","Registered deaths",0,NA,NA
"1405","bdde2014-89e6-4f40-b437-0f837b5626a6","CPWEE1",NA,NA,"2015-06-28","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1406","648cb0e3-c026-4346-b2aa-2bcca6e73e62","CPWEE1",NA,NA,"2015-07-19","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1407","018e34f7-8491-4667-a2af-d18cf32d6636","CPWEE1",NA,NA,"2015-07-26","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1408","fc2f8036-c175-4899-8e5e-fa4ea03c77d9","CPWEE1",NA,NA,"2015-08-09","P7D","30 to 59",NA,NA,NA,NA,NA,83,"Number","Registered deaths",0,NA,NA
"1409","8baec222-034c-4b14-b62b-1efdcace84ae","CPWEE1",NA,NA,"2015-08-16","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1410","010472e1-9123-4f68-92bd-fd3d47326cf2","CPWEE1",NA,NA,"2015-09-13","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1411","6e75185b-5ad9-4a1d-a166-da6a1a8ed68a","CPWEE1",NA,NA,"2015-09-20","P7D","30 to 59",NA,NA,NA,NA,NA,80,"Number","Registered deaths",0,NA,NA
"1412","c2366562-73a2-47a2-a04a-3e003fee93e0","CPWEE1",NA,NA,"2015-09-27","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1413","5a6829b5-133e-4fe7-8bb0-b172d94562d0","CPWEE1",NA,NA,"2015-10-04","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1414","0d9141f2-2218-4da3-90cb-90510f023ac1","CPWEE1",NA,NA,"2015-10-25","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1415","dd834ddf-b9bc-4098-9016-525158724995","CPWEE1",NA,NA,"2015-11-08","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1416","b90465dd-1758-4908-a916-7fecda4c3253","CPWEE1",NA,NA,"2015-12-20","P7D","30 to 59",NA,NA,NA,NA,NA,62,"Number","Registered deaths",0,NA,NA
"1417","25f3859a-d06f-4c50-8aef-5b16f4dffe45","CPWEE1",NA,NA,"2016-01-10","P7D","30 to 59",NA,NA,NA,NA,NA,76,"Number","Registered deaths",0,NA,NA
"1418","57f9e897-f9c2-4567-9a4c-69351d90bedb","CPWEE1",NA,NA,"2016-01-17","P7D","30 to 59",NA,NA,NA,NA,NA,60,"Number","Registered deaths",0,NA,NA
"1419","c6ad1463-fc58-4f7d-97dc-4e10707484dd","CPWEE1",NA,NA,"2016-01-31","P7D","30 to 59",NA,NA,NA,NA,NA,61,"Number","Registered deaths",0,NA,NA
"1420","383735b8-0de9-4cf5-8f12-4b0de56f1e17","CPWEE1",NA,NA,"2016-02-28","P7D","30 to 59",NA,NA,NA,NA,NA,82,"Number","Registered deaths",0,NA,NA
"1421","65bf5553-717b-4b6f-aa3a-3312a33267a7","CPWEE1",NA,NA,"2016-03-06","P7D","30 to 59",NA,NA,NA,NA,NA,78,"Number","Registered deaths",0,NA,NA
"1422","aab82011-f17d-4f1f-ab3f-e0e171e59ffd","CPWEE1",NA,NA,"2016-03-13","P7D","30 to 59",NA,NA,NA,NA,NA,79,"Number","Registered deaths",0,NA,NA
"1423","29492684-d2da-4483-b55b-011866309e35","CPWEE1",NA,NA,"2016-03-20","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1424","698f3009-f1e8-487c-bacb-b5f01d2d275a","CPWEE1",NA,NA,"2016-04-10","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1425","927538ac-82be-4f22-b236-eb4378ab6454","CPWEE1",NA,NA,"2016-04-17","P7D","30 to 59",NA,NA,NA,NA,NA,64,"Number","Registered deaths",0,NA,NA
"1426","aa083aeb-fc51-4a29-9ecb-e021ec650e91","CPWEE1",NA,NA,"2016-04-24","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1427","52e2f16b-37af-468c-98d9-54c00695c7fa","CPWEE1",NA,NA,"2016-05-08","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1428","9b75cbfb-4f84-49ae-a4be-5c06ae27ac7d","CPWEE1",NA,NA,"2016-05-15","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1429","d0430c4b-5723-41a2-8028-9417ce575ea3","CPWEE1",NA,NA,"2016-05-22","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1430","e6f391c4-15e0-438b-aa54-3e3752c00822","CPWEE1",NA,NA,"2016-05-29","P7D","30 to 59",NA,NA,NA,NA,NA,56,"Number","Registered deaths",0,NA,NA
"1431","ace6b4b7-0f00-4502-9361-4c04d4436358","CPWEE1",NA,NA,"2016-06-19","P7D","30 to 59",NA,NA,NA,NA,NA,82,"Number","Registered deaths",0,NA,NA
"1432","bb88e39b-bd54-4333-a22e-a126585faed4","CPWEE1",NA,NA,"2016-07-24","P7D","30 to 59",NA,NA,NA,NA,NA,76,"Number","Registered deaths",0,NA,NA
"1433","7fdfc40f-9652-4b4a-b965-92bbed1f3887","CPWEE1",NA,NA,"2016-07-31","P7D","30 to 59",NA,NA,NA,NA,NA,79,"Number","Registered deaths",0,NA,NA
"1434","a03fe962-a9eb-4ae0-b529-50a42d254a32","CPWEE1",NA,NA,"2016-08-07","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1435","278a2edf-0a1e-4adb-9120-ddc4e30e8862","CPWEE1",NA,NA,"2016-08-14","P7D","30 to 59",NA,NA,NA,NA,NA,75,"Number","Registered deaths",0,NA,NA
"1436","371b39e9-a433-45d8-96dc-8731da4c52c7","CPWEE1",NA,NA,"2016-08-21","P7D","30 to 59",NA,NA,NA,NA,NA,76,"Number","Registered deaths",0,NA,NA
"1437","3e0ec7cc-7aa9-41dd-bb30-16ea3edd3da5","CPWEE1",NA,NA,"2016-08-28","P7D","30 to 59",NA,NA,NA,NA,NA,62,"Number","Registered deaths",0,NA,NA
"1438","c74a952f-6501-40ff-9809-f365f54c3683","CPWEE1",NA,NA,"2016-09-11","P7D","30 to 59",NA,NA,NA,NA,NA,64,"Number","Registered deaths",0,NA,NA
"1439","683b69df-8654-4548-9447-6387effe74f7","CPWEE1",NA,NA,"2016-09-18","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1440","7d7b7d02-0707-4196-9f24-22593b509827","CPWEE1",NA,NA,"2016-10-02","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1441","9c791bfa-cd33-453b-9b68-a91744d0c4d9","CPWEE1",NA,NA,"2016-10-16","P7D","30 to 59",NA,NA,NA,NA,NA,70,"Number","Registered deaths",0,NA,NA
"1442","2abaea7d-684c-4e0e-80eb-95f0ff2a2cfc","CPWEE1",NA,NA,"2016-10-23","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1443","b7ffadd1-7c59-41bf-871a-f983886801ec","CPWEE1",NA,NA,"2016-10-30","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1444","778cda42-7431-487e-a36f-e3eed66cde44","CPWEE1",NA,NA,"2016-11-20","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1445","c2bfa65a-fd43-45b8-922e-bd927b5e3197","CPWEE1",NA,NA,"2016-12-04","P7D","30 to 59",NA,NA,NA,NA,NA,70,"Number","Registered deaths",0,NA,NA
"1446","8b484e5e-c327-46bf-a13a-bbb69b3d523a","CPWEE1",NA,NA,"2016-12-11","P7D","30 to 59",NA,NA,NA,NA,NA,60,"Number","Registered deaths",0,NA,NA
"1447","91f46b24-bd13-4cd7-9159-c4cfa953228b","CPWEE1",NA,NA,"2016-12-18","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1448","434411ce-7706-4b7d-828c-1940da6dbf39","CPWEE1",NA,NA,"2017-01-01","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1449","a84a39fa-3334-4474-8c2f-fd091d0f33ce","CPWEE1",NA,NA,"2017-01-08","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1450","5d336807-84fe-4740-bc72-95a5e60eee5c","CPWEE1",NA,NA,"2017-01-15","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1451","140b0384-2ec4-4f0b-af2f-cac85b3f465b","CPWEE1",NA,NA,"2017-01-22","P7D","30 to 59",NA,NA,NA,NA,NA,61,"Number","Registered deaths",0,NA,NA
"1452","470ecf02-1910-4236-9146-9017dc37687c","CPWEE1",NA,NA,"2017-02-19","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1453","1b11aaaf-4967-4ff4-b441-2b8ca159dca2","CPWEE1",NA,NA,"2017-02-26","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1454","98aa7370-8015-4923-a81f-a9068ff91540","CPWEE1",NA,NA,"2017-03-05","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1455","3f47c69f-e9cf-4f05-90a9-baa5c078c020","CPWEE1",NA,NA,"2017-03-12","P7D","30 to 59",NA,NA,NA,NA,NA,61,"Number","Registered deaths",0,NA,NA
"1456","45c6d2f2-ecc4-4ef1-83ad-b1c356c0ba8e","CPWEE1",NA,NA,"2017-03-26","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1457","b52ccd38-f178-4efa-9c31-74c65d73ac4c","CPWEE1",NA,NA,"2017-04-02","P7D","30 to 59",NA,NA,NA,NA,NA,94,"Number","Registered deaths",0,NA,NA
"1458","a0062ff8-d639-4644-aa64-d4f800f5157b","CPWEE1",NA,NA,"2017-04-09","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1459","39fb6941-1bc6-4e6d-816e-07ef8cdded92","CPWEE1",NA,NA,"2015-04-12","P7D","30 to 59",NA,NA,NA,NA,NA,53,"Number","Registered deaths",0,NA,NA
"1460","d776ec91-9210-496a-aebc-39079bcf42fc","CPWEE1",NA,NA,"2015-04-19","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1461","67c497da-f583-45cb-9684-ed33ab0430bd","CPWEE1",NA,NA,"2015-04-26","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1462","9aab93de-153a-48f2-a7c2-36b0e54d7494","CPWEE1",NA,NA,"2015-05-17","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1463","b30fc74a-e7ff-485e-8593-39ff81bce157","CPWEE1",NA,NA,"2015-05-24","P7D","30 to 59",NA,NA,NA,NA,NA,63,"Number","Registered deaths",0,NA,NA
"1464","fae9b5bd-e103-41eb-8d9b-7bf8eb6c5f35","CPWEE1",NA,NA,"2015-05-31","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1465","fa25dc0b-ffda-4c1b-b277-e6cd0cb85db5","CPWEE1",NA,NA,"2015-06-07","P7D","30 to 59",NA,NA,NA,NA,NA,82,"Number","Registered deaths",0,NA,NA
"1466","e5086ec8-0392-4dfc-94db-42fa8bcfbc1f","CPWEE1",NA,NA,"2015-06-21","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1467","c31cca30-a1a8-4f62-adc8-81a250f65797","CPWEE1",NA,NA,"2015-07-05","P7D","30 to 59",NA,NA,NA,NA,NA,78,"Number","Registered deaths",0,NA,NA
"1468","8e4651ce-e010-4bce-8a02-c32f56f43510","CPWEE1",NA,NA,"2015-07-12","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1469","71b2d76f-64ec-4894-9f23-61bc8146efb7","CPWEE1",NA,NA,"2015-08-02","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1470","9b8e038f-e3b7-4619-bf3b-b7146e42409e","CPWEE1",NA,NA,"2015-08-23","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1471","4d6cdbc5-d1f3-4985-bc0b-d57dbf3af840","CPWEE1",NA,NA,"2015-08-30","P7D","30 to 59",NA,NA,NA,NA,NA,75,"Number","Registered deaths",0,NA,NA
"1472","806f5b0f-0863-400b-b3a7-456f930143e3","CPWEE1",NA,NA,"2015-09-06","P7D","30 to 59",NA,NA,NA,NA,NA,68,"Number","Registered deaths",0,NA,NA
"1473","a551bb5d-d57a-4f3d-8b62-aa38e12abced","CPWEE1",NA,NA,"2015-10-11","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1474","68a258fa-86c4-48b0-8481-bf42eef76e37","CPWEE1",NA,NA,"2015-10-18","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1475","cd18c14a-be64-449e-9478-01b059ee8224","CPWEE1",NA,NA,"2015-11-01","P7D","30 to 59",NA,NA,NA,NA,NA,59,"Number","Registered deaths",0,NA,NA
"1476","324b807f-dde0-4a52-8d48-5a6797af8083","CPWEE1",NA,NA,"2015-11-15","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1477","f814c910-ed02-4aac-bb8d-b7354f9f20d7","CPWEE1",NA,NA,"2015-11-22","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1478","c193675f-7e8f-4ee6-ba1c-46fe114f80f8","CPWEE1",NA,NA,"2015-11-29","P7D","30 to 59",NA,NA,NA,NA,NA,64,"Number","Registered deaths",0,NA,NA
"1479","9e1e8351-f493-43ed-b013-0f876c849c1f","CPWEE1",NA,NA,"2015-12-06","P7D","30 to 59",NA,NA,NA,NA,NA,81,"Number","Registered deaths",0,NA,NA
"1480","bd124a5d-230a-4244-b9f0-0e82246d8936","CPWEE1",NA,NA,"2015-12-13","P7D","30 to 59",NA,NA,NA,NA,NA,56,"Number","Registered deaths",0,NA,NA
"1481","2ec5aa00-4904-4cee-b5cf-507c8840b4fc","CPWEE1",NA,NA,"2015-12-27","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1482","a5d13a24-bd03-4c34-947c-5f7154632f63","CPWEE1",NA,NA,"2016-01-03","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1483","fdb7c986-f30d-4cf3-a796-8bb4ddc45407","CPWEE1",NA,NA,"2016-01-24","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1484","9ef7ad83-d02f-46e6-81bc-308ae5c1f5e5","CPWEE1",NA,NA,"2016-02-07","P7D","30 to 59",NA,NA,NA,NA,NA,79,"Number","Registered deaths",0,NA,NA
"1485","427fe188-3c6e-4c93-b575-836e0ffae9f1","CPWEE1",NA,NA,"2016-02-14","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1486","f441a2c9-e142-4509-8aab-62f0ee88f884","CPWEE1",NA,NA,"2016-02-21","P7D","30 to 59",NA,NA,NA,NA,NA,59,"Number","Registered deaths",0,NA,NA
"1487","09a05c05-4b2f-4211-adaa-3f388115ccb8","CPWEE1",NA,NA,"2016-03-27","P7D","30 to 59",NA,NA,NA,NA,NA,62,"Number","Registered deaths",0,NA,NA
"1488","8162b047-d4e8-40f5-a4c8-9e8d4ce2817e","CPWEE1",NA,NA,"2016-04-03","P7D","30 to 59",NA,NA,NA,NA,NA,85,"Number","Registered deaths",0,NA,NA
"1489","c3616db9-5083-4068-8f6d-e31b2fa09262","CPWEE1",NA,NA,"2016-05-01","P7D","30 to 59",NA,NA,NA,NA,NA,74,"Number","Registered deaths",0,NA,NA
"1490","cd49aec2-87b6-4cee-a596-160ccb73d8e0","CPWEE1",NA,NA,"2016-06-05","P7D","30 to 59",NA,NA,NA,NA,NA,77,"Number","Registered deaths",0,NA,NA
"1491","06548424-4850-4f9b-a20b-8330bcd6f27c","CPWEE1",NA,NA,"2016-06-12","P7D","30 to 59",NA,NA,NA,NA,NA,96,"Number","Registered deaths",0,NA,NA
"1492","ecb50e9b-076c-4a7f-b89b-508918dc7dda","CPWEE1",NA,NA,"2016-06-26","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1493","7fa16e8e-6a7b-4f0b-b765-f334cee6cc7e","CPWEE1",NA,NA,"2016-07-03","P7D","30 to 59",NA,NA,NA,NA,NA,82,"Number","Registered deaths",0,NA,NA
"1494","5b43b371-0b48-434d-b183-6e1dee97a05e","CPWEE1",NA,NA,"2016-07-10","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1495","e611ae71-d4e5-4a5d-a594-57d39953716d","CPWEE1",NA,NA,"2016-07-17","P7D","30 to 59",NA,NA,NA,NA,NA,74,"Number","Registered deaths",0,NA,NA
"1496","885e7359-f4e3-482e-9cf3-704ab7f597fb","CPWEE1",NA,NA,"2016-09-04","P7D","30 to 59",NA,NA,NA,NA,NA,78,"Number","Registered deaths",0,NA,NA
"1497","9bf41263-20bd-4736-9582-8ad7f09b23e7","CPWEE1",NA,NA,"2016-09-25","P7D","30 to 59",NA,NA,NA,NA,NA,83,"Number","Registered deaths",0,NA,NA
"1498","37196d01-a846-4173-b390-c7561aedab40","CPWEE1",NA,NA,"2016-10-09","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1499","6fc94ba5-08ff-4e73-a0c8-42077aaf4008","CPWEE1",NA,NA,"2016-11-06","P7D","30 to 59",NA,NA,NA,NA,NA,84,"Number","Registered deaths",0,NA,NA
"1500","9c6f49b5-18bf-4a8d-84c9-e483de0034ab","CPWEE1",NA,NA,"2016-11-13","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1501","6f6c9be5-d0a4-497b-8cff-2f0163738d1d","CPWEE1",NA,NA,"2016-11-27","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1502","f2a76bcd-d642-4531-96ec-95a3e4e7197a","CPWEE1",NA,NA,"2016-12-25","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1503","a02ce572-9d41-4883-834f-c5459ad3d2c9","CPWEE1",NA,NA,"2017-01-29","P7D","30 to 59",NA,NA,NA,NA,NA,83,"Number","Registered deaths",0,NA,NA
"1504","26db8062-b8bc-472e-a9f0-d9f7269e7a71","CPWEE1",NA,NA,"2017-02-05","P7D","30 to 59",NA,NA,NA,NA,NA,79,"Number","Registered deaths",0,NA,NA
"1505","475c0563-ec7c-4fed-b6ff-facd207ae955","CPWEE1",NA,NA,"2017-02-12","P7D","30 to 59",NA,NA,NA,NA,NA,57,"Number","Registered deaths",0,NA,NA
"1506","a45a5f76-c05f-442e-bd0c-84d4cde89f94","CPWEE1",NA,NA,"2017-03-19","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1507","11545f0b-a2b0-4002-b2e4-ba9152b8abde","CPWEE1",NA,NA,"2017-04-16","P7D","30 to 59",NA,NA,NA,NA,NA,72,"Number","Registered deaths",0,NA,NA
"1508","e0e368f7-6f97-4939-baf9-3e1a94eba947","CPWEE1",NA,NA,"2017-04-23","P7D","30 to 59",NA,NA,NA,NA,NA,85,"Number","Registered deaths",0,NA,NA
"1509","29ac1638-4a4d-475c-b4d3-9f646594edf4","CPWEE1",NA,NA,"2017-04-30","P7D","30 to 59",NA,NA,NA,NA,NA,84,"Number","Registered deaths",0,NA,NA
"1510","0a44a354-2e40-4862-8721-80aaeda2c52f","CPWEE1",NA,NA,"2017-05-07","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1511","b04c38f4-4001-4a73-a55b-c8160367e442","CPWEE1",NA,NA,"2017-05-14","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1512","64190003-bfc8-48bb-ae2d-30773f3e7e6e","CPWEE1",NA,NA,"2017-05-21","P7D","30 to 59",NA,NA,NA,NA,NA,67,"Number","Registered deaths",0,NA,NA
"1513","00b91104-b673-4dcc-92fc-31899a0f3511","CPWEE1",NA,NA,"2017-05-28","P7D","30 to 59",NA,NA,NA,NA,NA,66,"Number","Registered deaths",0,NA,NA
"1514","79ab64c0-f36a-41d3-9792-fe106e26d982","CPWEE1",NA,NA,"2017-06-04","P7D","30 to 59",NA,NA,NA,NA,NA,75,"Number","Registered deaths",0,NA,NA
"1515","ff053e11-987c-4106-8ddc-dfb73615b977","CPWEE1",NA,NA,"2017-06-25","P7D","30 to 59",NA,NA,NA,NA,NA,64,"Number","Registered deaths",0,NA,NA
"1516","6ee4da6d-726c-4526-a39a-cefa6993f762","CPWEE1",NA,NA,"2017-07-16","P7D","30 to 59",NA,NA,NA,NA,NA,70,"Number","Registered deaths",0,NA,NA
"1517","80c130c4-9936-425f-a772-2f7498d2b609","CPWEE1",NA,NA,"2017-07-23","P7D","30 to 59",NA,NA,NA,NA,NA,77,"Number","Registered deaths",0,NA,NA
"1518","58defca8-78de-462f-b38c-1cb1a164c8aa","CPWEE1",NA,NA,"2017-07-30","P7D","30 to 59",NA,NA,NA,NA,NA,87,"Number","Registered deaths",0,NA,NA
"1519","34d4ebd1-3a7f-41da-88b4-1f79beaa4271","CPWEE1",NA,NA,"2017-08-06","P7D","30 to 59",NA,NA,NA,NA,NA,94,"Number","Registered deaths",0,NA,NA
"1520","b5066116-a6f4-4b69-bd27-0ec1fe29af44","CPWEE1",NA,NA,"2017-08-13","P7D","30 to 59",NA,NA,NA,NA,NA,79,"Number","Registered deaths",0,NA,NA
"1521","ad04fd7b-e146-4590-b85e-c28698324f09","CPWEE1",NA,NA,"2017-08-20","P7D","30 to 59",NA,NA,NA,NA,NA,71,"Number","Registered deaths",0,NA,NA
"1522","3389f452-9843-4715-a6b7-f24b3532ff08","CPWEE1",NA,NA,"2017-09-24","P7D","30 to 59",NA,NA,NA,NA,NA,73,"Number","Registered deaths",0,NA,NA
"1523","6f6c4193-bba7-434d-a549-ef4ca17be12e","CPWEE1",NA,NA,"2017-10-08","P7D","30 to 59",NA,NA,NA,NA,NA,65,"Number","Registered deaths",0,NA,NA
"1524","6ef8110a-de59-4700-b92f-3a45c9af031d","CPWEE1",NA,NA,"2017-10-29","P7D","30 to 59",NA,NA,NA,NA,NA,69,"Number","Registered deaths",0,NA,NA
"1525","05f043e1-d5e0-4c09-9fd5-0e157993ecfd","CPWEE1",NA,NA,"2017-11-12","P7D","30 to 59",NA,NA,NA,NA,NA,75,"Number","Registered deaths",0,NA,NA
"1526","7b758679-d5a7-47df-a79d-efca1ef627c5","CPWEE1",NA,NA,"2017-11-19","P7D","30 to 59",NA,NA,NA,NA,NA,57,"Number","Registered deaths",0,NA,NA
"1527","0738b22f-388e-40ab-8b43-5f33bcbbbe64","CPWEE1",NA,NA,"2017-12-03","P7D","30 to 59",NA,NA,NA,NA,NA,60,"Number","Registered deaths",0,NA,NA
"1528","79029c36-8e05-4a2f-9868-afe73000f93a","CPWEE1",NA,NA,"2017-12-31","P7D","30 to 59",NA,NA,NA,NA,NA,87,"Number","Registered deaths",0,NA,NA
