"Week","Label1","mean_deaths_per_capita","Period","deaths_per_capita","weekly_pop","Year","weekly_excess_rate","weekly_excess_number"
25,"30 to 59",4.13942582754598e-05,2013-06-23,3.74700796173685e-05,1761405.38461538,2013,-3.92417865809129e-06,-6.91206941855477
25,"30 to 59",4.13942582754598e-05,2014-06-22,4.2115635279956e-05,1780811.31868132,2014,7.21377004496281e-07,1.2846363346434
25,"30 to 59",4.13942582754598e-05,2015-06-21,3.59565549985143e-05,1807737.14285714,2015,-5.43770327694544e-06,-9.82993818557028
25,"30 to 59",4.13942582754598e-05,2016-06-19,4.45302532704404e-05,1841444.72527473,2016,3.1359949949806e-06,5.77476144199497
25,"30 to 59",4.13942582754598e-05,2017-06-18,5.00253518705119e-05,1879047.25274725,2017,8.63109359505212e-06,16.2182327079871
25,"30 to 59",4.13942582754598e-05,2018-06-24,3.80376511478432e-05,1919151.0989011,2018,-3.35660712761653e-06,-6.44183625754451
25,"30 to 59",4.13942582754598e-05,2019-06-23,3.8421480089989e-05,1952033.07692308,2019,-2.97277818547075e-06,-5.80296134839427
25,"30 to 59",4.13942582754598e-05,2020-06-21,3.35130590447662e-05,1999220.65934066,2020,-7.88119923069353e-06,-15.7562563223822
25,"30 to 59",4.13942582754598e-05,2021-06-20,3.82223690919315e-05,2014527.14285714,2021,-3.17188918352823e-06,-6.38985685435261
25,"60 to 79",0.000278990294919204,2011-06-19,0.000277751242786263,666063.626373626,2011,-1.23905213294054e-06,-0.82528755693235
25,"60 to 79",0.000278990294919204,2012-06-17,0.000283833941548922,687021.428571429,2012,4.84364662971866e-06,3.3276890270445
25,"60 to 79",0.000278990294919204,2013-06-23,0.000309959228439951,709770.769230769,2013,3.09689335207477e-05,21.9808437672776
25,"60 to 79",0.000278990294919204,2014-06-22,0.000276910231647933,733089.56043956,2014,-2.08006327127077e-06,-1.52487266922236
25,"60 to 79",0.000278990294919204,2015-06-21,0.000302422807372969,757218.021978022,2015,2.34325124537654e-05,17.7435207302156
25,"60 to 79",0.000278990294919204,2016-06-19,0.000223613218918254,782601.318681319,2016,-5.53770760009497e-05,-43.3381727030588
25,"60 to 79",0.000278990294919204,2017-06-18,0.000285860181312678,808087.362637363,2017,6.86988639347398e-06,5.55146837732069
25,"60 to 79",0.000278990294919204,2018-06-24,0.000295233844829333,833237.802197802,2018,1.62435499101288e-05,13.534739827006
25,"60 to 79",0.000278990294919204,2019-06-23,0.000287821422162785,861645.384615385,2019,8.83112724358145e-06,7.60930003038314
25,"60 to 79",0.000278990294919204,2020-06-21,0.000217484877171601,896614.065934066,2020,-6.15054177476028e-05,-55.1466226836514
25,"60 to 79",0.000278990294919204,2021-06-20,0.000273937813058348,919916.813186813,2021,-5.05248186085619e-06,-4.64786301212301
25,"80 and over",0.00207367679235593,2011-06-19,0.00201602043387227,151784.175824176,2011,-5.7656358483663e-05,-8.75132285346602
25,"80 and over",0.00207367679235593,2012-06-17,0.00200695497761829,154462.857142857,2012,-6.67218147376437e-05,-10.3060421381328
25,"80 and over",0.00207367679235593,2013-06-23,0.00209828634225076,156794.615384615,2013,2.46095498948303e-05,3.85864491054842
25,"80 and over",0.00207367679235593,2014-06-22,0.00208780829586787,159976.373626374,2014,1.41315035119315e-05,2.26070668572716
25,"80 and over",0.00207367679235593,2015-06-21,0.00202066838846822,162322.527472527,2015,-5.30084038877165e-05,-8.60445809633869
25,"80 and over",0.00207367679235593,2016-06-19,0.00199006926257295,165320.879120879,2016,-8.36075297829821e-05,-13.8220703248477
25,"80 and over",0.00207367679235593,2017-06-18,0.00220558916047922,168662.417582418,2017,0.000131912368123286,22.2486589166952
25,"80 and over",0.00207367679235593,2018-06-24,0.0020320016332572,172243.956043956,2018,-4.16751590987343e-05,-7.17829427192727
25,"80 and over",0.00207367679235593,2019-06-23,0.00212005551700208,177353.846153846,2019,4.63787246461479e-05,8.22544519570451
25,"80 and over",0.00207367679235593,2020-06-21,0.00194577488881286,185016.263736264,2020,-0.00012790190354307,-23.6639323182949
25,"80 and over",0.00207367679235593,2021-06-20,0.00197500162492264,194430.21978022,2021,-9.86751674332941e-05,-19.1854344909054
26,"Under 30",1.01856025311336e-05,2011-06-26,8.29893379676039e-06,1807461.0989011,2011,-1.88666873437319e-06,-3.41008034389251
26,"Under 30",1.01856025311336e-05,2012-06-24,1.27208794120802e-05,1808051.0989011,2012,2.53527688094664e-06,4.58391015061413
26,"Under 30",1.01856025311336e-05,2013-06-30,9.37331142551526e-06,1813660,2013,-8.12291105618318e-07,-1.47321988661572
26,"Under 30",1.01856025311336e-05,2014-06-29,1.19456305544646e-05,1841677.58241758,2014,1.76002802333104e-06,3.24140415499551
26,"Under 30",1.01856025311336e-05,2015-06-28,1.11653434283774e-05,1880819.89010989,2015,9.79740897243844e-07,1.84271616669033
26,"Under 30",1.01856025311336e-05,2016-06-26,8.32087297844505e-06,1922875.16483516,2016,-1.86472955268852e-06,-3.58564214599895
26,"Under 30",1.01856025311336e-05,2017-06-25,1.17599597250878e-05,1955789.01098901,2017,1.57435719395419e-06,3.0791104993071
26,"Under 30",1.01856025311336e-05,2018-07-01,9.11340593569997e-06,1975112.2826087,2018,-1.07219659543361e-06,-2.11770866501214
26,"Under 30",1.01856025311336e-05,2019-06-30,1.05684305880577e-05,1987050,2019,3.82828056924098e-07,0.760698490511029
26,"Under 30",1.01856025311336e-05,2020-06-28,7.96738145277868e-06,2008188.02197802,2020,-2.21822107835489e-06,-4.45460499965147
26,"Under 30",1.01856025311336e-05,2021-06-27,9.06829873899161e-06,1984936.81318681,2021,-1.11730379214197e-06,-2.21777742853582
26,"30 to 59",4.01469009213391e-05,2011-06-26,3.92446280985537e-05,1758202.41758242,2011,-9.02272822785386e-07,-1.58637825834018
26,"30 to 59",4.01469009213391e-05,2012-06-24,3.92495491208826e-05,1757981.97802198,2012,-8.97351800456478e-07,-1.57752829314806
26,"30 to 59",4.01469009213391e-05,2013-06-30,3.86047779089836e-05,1761440,2013,-1.54212301235553e-06,-2.71635715888353
26,"30 to 59",4.01469009213391e-05,2014-06-29,3.87395570857513e-05,1781125.16483516,2014,-1.40734383558782e-06,-2.50665552114112
26,"30 to 59",4.01469009213391e-05,2015-06-28,3.92662814831435e-05,1808167.14285714,2015,-8.80619438195546e-07,-1.5923071335065
26,"30 to 59",4.01469009213391e-05,2016-06-26,3.90884515818652e-05,1841976.26373626,2016,-1.05844933947384e-06,-1.94963855967814
26,"30 to 59",4.01469009213391e-05,2017-06-25,3.40491090580569e-05,1879638.02197802,2017,-6.0977918632822e-06,-11.4616414363334
26,"30 to 59",4.01469009213391e-05,2018-07-01,4.47971775513371e-05,1919763.80434783,2018,4.65027662999804e-06,8.92743275447483
26,"30 to 59",4.01469009213391e-05,2019-06-30,4.35334849322926e-05,1952520,2019,3.38658401095354e-06,6.61237301306701
26,"30 to 59",4.01469009213391e-05,2020-06-28,3.15071393100283e-05,1999546.81318681,2020,-8.63976161131082e-06,-17.2756077965903
26,"30 to 59",4.01469009213391e-05,2021-06-27,3.47446762647062e-05,2014697.14285714,2021,-5.40222465663288e-06,-10.8838465807907
26,"60 to 79",0.000280670212780008,2011-06-26,0.00028961092735025,666411.318681319,2011,8.94071457024253e-06,5.9581933867086
26,"60 to 79",0.000280670212780008,2012-06-24,0.000279312149071349,687402.967032967,2012,-1.35806370865854e-06,-0.933537022751678
26,"60 to 79",0.000280670212780008,2013-06-30,0.000247834964444132,710150,2013,-3.28352483358764e-05,-23.3179516057226
26,"60 to 79",0.000280670212780008,2014-06-29,0.00028494497516114,733474.945054945,2014,4.2747623811322e-06,3.13543110262389
26,"60 to 79",0.000280670212780008,2015-06-28,0.000262657879011157,757639.56043956,2015,-1.80123337688513e-05,-13.6468566391231
26,"60 to 79",0.000280670212780008,2016-06-26,0.000268183500946852,783045.934065934,2016,-1.2486711833156e-05,-9.77766893080582
26,"60 to 79",0.000280670212780008,2017-06-25,0.000306737501173983,808508.901098901,2017,2.60672883939752e-05,21.075634694041
26,"60 to 79",0.000280670212780008,2018-07-01,0.000273493218734598,833658.695652174,2018,-7.17699404540958e-06,-5.98316349459957
26,"60 to 79",0.000280670212780008,2019-06-30,0.00029227896403345,862190,2019,1.16087512534418e-05,10.0089492432049
26,"60 to 79",0.000280670212780008,2020-06-28,0.000248576348266084,897108.681318681,2020,-3.20938645139238e-05,-28.7916844725066
26,"60 to 79",0.000280670212780008,2021-06-27,0.000242300166838823,920346.043956044,2021,-3.83700459411852e-05,-35.3137199883814
26,"80 and over",0.0021302129938921,2011-06-26,0.00200870935267523,151838.791208791,2011,-0.000121503641216875,-18.448966009837
26,"80 and over",0.0021302129938921,2012-06-24,0.00226522877388181,154509.78021978,2012,0.000135015779989703,20.8612584924112
26,"80 and over",0.0021302129938921,2013-06-30,0.00188727365467993,156840,2013,-0.000242939339212174,-38.1026059620374
26,"80 and over",0.0021302129938921,2014-06-29,0.0022059288070693,160023.296703297,2014,7.57158131771975e-05,12.1162940371861
26,"80 and over",0.0021302129938921,2015-06-28,0.00205716389695635,162359.450549451,2015,-7.30490969357497e-05,-11.8602112416219
26,"80 and over",0.0021302129938921,2016-06-26,0.00202558947078859,165383.956043956,2016,-0.000104623523103515,-17.3030521461155
26,"80 and over",0.0021302129938921,2017-06-25,0.00232338508713997,168719.340659341,2017,0.000193172093247864,32.5918682065644
26,"80 and over",0.0021302129938921,2018-07-01,0.00197898885604452,172310.217391304,2018,-0.000151224137847582,-26.0574640673295
26,"80 and over",0.0021302129938921,2019-06-30,0.00226593765853109,177410,2019,0.000135724664638983,24.078912753602
26,"80 and over",0.0021302129938921,2020-06-28,0.00172269730400157,185174.725274725,2020,-0.000407515689890536,-75.4616059206201
26,"80 and over",0.0021302129938921,2021-06-27,0.00180898676523325,194584.065934066,2021,-0.000321226228658849,-62.5055056571049
27,"Under 30",9.31940212242013e-06,2011-07-03,1.21719145820258e-05,1807439.56521739,2011,2.8525124596057e-06,5.15574387976693
27,"Under 30",9.31940212242013e-06,2012-07-01,1.21690238939746e-05,1807868.91304348,2012,2.84962177155448e-06,5.15174261472523
27,"Under 30",9.31940212242013e-06,2013-07-07,8.26862633909804e-06,1814086.08695652,2013,-1.05077578332209e-06,-1.90619772903544
27,"Under 30",9.31940212242013e-06,2014-07-06,5.97023660071246e-06,1842473.04347826,2014,-3.34916552170767e-06,-6.17074719189318
27,"Under 30",9.31940212242013e-06,2015-07-05,6.37748839025608e-06,1881618.47826087,2015,-2.94191373216405e-06,-5.53555923988928
27,"Under 30",9.31940212242013e-06,2016-07-03,7.79844082042988e-06,1923461.41304348,2016,-1.52096130199025e-06,-2.92551037511061
27,"Under 30",9.31940212242013e-06,2017-07-02,1.02244966046892e-05,1956086.52173913,2017,9.05094482269047e-07,1.77044311766694
27,"Under 30",9.31940212242013e-06,2018-07-08,9.61826493103572e-06,1975408.26086957,2018,2.98862808615589e-07,0.590376061005915
27,"Under 30",9.31940212242013e-06,2019-07-07,1.25783198656898e-05,1987546.84782609,2019,3.25891774326966e-06,6.47725168796013
27,"Under 30",9.31940212242013e-06,2020-07-05,6.97303670713717e-06,2007733.58695652,2020,-2.34636541528296e-06,-4.71087665153679
27,"Under 30",9.31940212242013e-06,2021-07-04,7.55836536875293e-06,1984556.08695652,2021,-1.7610367536672e-06,-3.4948762088444
27,"30 to 59",3.94395604865429e-05,2011-07-03,4.15209682125953e-05,1758147.82608696,2011,2.08140772605236e-06,3.65942246875955
27,"30 to 59",3.94395604865429e-05,2012-07-01,3.92508649658948e-05,1757923.04347826,2012,-1.88695520648134e-07,-0.331712203948482
27,"30 to 59",3.94395604865429e-05,2013-07-07,4.08685681286249e-05,1761745.10869565,2013,1.42900764208202e-06,2.51754722372671
27,"30 to 59",3.94395604865429e-05,2014-07-06,3.76067191322292e-05,1781596.52173913,2014,-1.83284135431368e-06,-3.2653837817449
27,"30 to 59",3.94395604865429e-05,2015-07-05,4.31238260160345e-05,1808744.89130435,2015,3.68426552949162e-06,6.66389645467668
27,"30 to 59",3.94395604865429e-05,2016-07-03,4.4502635560048e-05,1842587.5,2016,5.06307507350512e-06,9.32915884200212
27,"30 to 59",3.94395604865429e-05,2017-07-02,4.04195587192365e-05,1880277.82608696,2017,9.79998232693539e-07,1.84266894653807
27,"30 to 59",3.94395604865429e-05,2018-07-08,3.28053164082956e-05,1920420.43478261,2018,-6.63424407824736e-06,-12.7405378972017
27,"30 to 59",3.94395604865429e-05,2019-07-07,3.63464657291e-05,1953422.39130435,2019,-3.09309475744294e-06,-6.04212055761513
27,"30 to 59",3.94395604865429e-05,2020-07-05,3.45011662894257e-05,1999932.39130435,2020,-4.93839419711726e-06,-9.87645451584424
27,"30 to 59",3.94395604865429e-05,2021-07-04,3.57336830745986e-05,2014905.65217391,2021,-3.70587741194432e-06,-7.46699334359025
27,"60 to 79",0.000272031600866264,2011-07-03,0.000287952925956452,666775.652173913,2011,1.59213250901882e-05,10.6159519204831
27,"60 to 79",0.000272031600866264,2012-07-01,0.000332950254058681,687790.434782609,2012,6.09186531924166e-05,41.8992669655832
27,"60 to 79",0.000272031600866264,2013-07-07,0.000268793971378918,710581.413043478,2013,-3.23762948734589e-06,-2.30059933602947
27,"60 to 79",0.000272031600866264,2014-07-06,0.000295675705776903,733912.173913043,2014,2.36441049106385e-05,17.3526964351947
27,"60 to 79",0.000272031600866264,2015-07-05,0.000296792192558775,758106.195652174,2015,2.47605916925104e-05,18.7711579701059
27,"60 to 79",0.000272031600866264,2016-07-03,0.000266745463953709,783518.47826087,2016,-5.28613691255477e-06,-4.14178594960352
27,"60 to 79",0.000272031600866264,2017-07-02,0.000273193425836423,808950.652173913,2017,1.16182497015893e-06,0.939859067322003
27,"60 to 79",0.000272031600866264,2018-07-08,0.000231356733424299,834209.565217391,2018,-4.06748674419656e-05,-33.9313634840371
27,"60 to 79",0.000272031600866264,2019-07-07,0.000292070188558115,862806.304347826,2019,2.0038587691851e-05,17.2894197907558
27,"60 to 79",0.000272031600866264,2020-07-05,0.000254007619259823,897610.869565217,2020,-1.80239816064416e-05,-16.1785218027855
27,"60 to 79",0.000272031600866264,2021-07-04,0.000246527554801739,920789.565217391,2021,-2.5504046064525e-05,-23.4838594870383
27,"80 and over",0.00212503188435972,2011-07-03,0.00206742460784917,151879.782608696,2011,-5.76072765105461e-05,-8.74938063310076
27,"80 and over",0.00212503188435972,2012-07-01,0.00208993559149903,154550.217391304,2012,-3.50962928606828e-05,-5.42413969124742
27,"80 and over",0.00212503188435972,2013-07-07,0.00212262680263229,156881.086956522,2013,-2.40508172742694e-06,-0.377311835618007
27,"80 and over",0.00212503188435972,2014-07-06,0.00226815830652873,160041.739130435,2014,0.000143126422169015,22.9062015194459
27,"80 and over",0.00212503188435972,2015-07-05,0.00203861533219214,162365.108695652,2015,-8.64165521675762e-05,-14.031032885792
27,"80 and over",0.00212503188435972,2016-07-03,0.00194034293058011,165434.673913043,2016,-0.000184688953779605,-30.5539568438702
27,"80 and over",0.00212503188435972,2017-07-02,0.00223988457921653,168758.695652174,2017,0.000114852694856813,19.3823909761728
27,"80 and over",0.00212503188435972,2018-07-08,0.0021754044360595,172381.739130435,2018,5.03725516997865e-05,8.68330806644693
27,"80 and over",0.00212503188435972,2019-07-07,0.0022309121437503,177505.869565217,2019,0.000105880259390582,18.7943675129159
